"27223","571  ","5710057","ｵｵｻｶﾌ","ｶﾄﾞﾏｼ","ﾓﾄﾏﾁ","大阪府","門真市","元町","0","0","0","0","0","0"
"27223","571  ","5710038","ｵｵｻｶﾌ","ｶﾄﾞﾏｼ","ﾔﾅｷﾞﾀﾞﾁｮｳ","大阪府","門真市","柳田町","0","0","0","0","0","0"
"27223","571  ","5710041","ｵｵｻｶﾌ","ｶﾄﾞﾏｼ","ﾔﾅｷﾞﾏﾁ","大阪府","門真市","柳町","0","0","0","0","0","0"
"27223","571  ","5710023","ｵｵｻｶﾌ","ｶﾄﾞﾏｼ","ﾖｺﾁ","大阪府","門真市","横地","0","0","0","0","0","0"
"27223","571  ","5710011","ｵｵｻｶﾌ","ｶﾄﾞﾏｼ","ﾜｷﾀﾁｮｳ","大阪府","門真市","脇田町","0","0","0","0","0","0"
"27224","566  ","5660000","ｵｵｻｶﾌ","ｾｯﾂｼ","","大阪府","摂津市","","0","0","0","0","0","0"
"27224","566  ","5660051","ｵｵｻｶﾌ","ｾｯﾂｼ","ｱｲｶﾞﾜﾐﾅﾐﾏﾁ","大阪府","摂津市","安威川南町","0","0","0","0","0","0"
"27224","566  ","5660033","ｵｵｻｶﾌ","ｾｯﾂｼ","ｶﾞｸｴﾝﾁｮｳ","大阪府","摂津市","学園町","0","0","1","0","0","0"
"27224","566  ","5660041","ｵｵｻｶﾌ","ｾｯﾂｼ","ｷﾀﾍﾞﾌﾁｮｳ","大阪府","摂津市","北別府町","0","0","0","0","0","0"
"27224","566  ","5660034","ｵｵｻｶﾌ","ｾｯﾂｼ","ｺｳﾛｴﾝ","大阪府","摂津市","香露園","0","0","0","0","0","0"
"27224","566  ","5660032","ｵｵｻｶﾌ","ｾｯﾂｼ","ｻｸﾗﾏﾁ","大阪府","摂津市","桜町","0","0","1","0","0","0"
"27224","566  ","5660023","ｵｵｻｶﾌ","ｾｯﾂｼ","ｼｮｳｼﾞｬｸ","大阪府","摂津市","正雀","0","0","1","0","0","0"
"27224","566  ","5660024","ｵｵｻｶﾌ","ｾｯﾂｼ","ｼｮｳｼﾞｬｸﾎﾝﾏﾁ","大阪府","摂津市","正雀本町","0","0","1","0","0","0"
"27224","566  ","5660012","ｵｵｻｶﾌ","ｾｯﾂｼ","ｼｮｳﾔ","大阪府","摂津市","庄屋","0","0","1","0","0","0"
"27224","566  ","5660031","ｵｵｻｶﾌ","ｾｯﾂｼ","ｼｮｳﾜｴﾝ","大阪府","摂津市","昭和園","0","0","0","0","0","0"
"27224","566  ","5660055","ｵｵｻｶﾌ","ｾｯﾂｼ","ｼﾝｻﾞｲｹ","大阪府","摂津市","新在家","0","0","1","0","0","0"
"27224","566  ","5660001","ｵｵｻｶﾌ","ｾｯﾂｼ","ｾﾝﾘｵｶ","大阪府","摂津市","千里丘","0","0","1","0","0","0"
"27224","566  ","5660002","ｵｵｻｶﾌ","ｾｯﾂｼ","ｾﾝﾘｵｶｼﾝﾏﾁ","大阪府","摂津市","千里丘新町","0","0","0","0","0","0"
"27224","566  ","5660011","ｵｵｻｶﾌ","ｾｯﾂｼ","ｾﾝﾘｵｶﾋｶﾞｼ","大阪府","摂津市","千里丘東","0","0","1","0","0","0"
"27224","566  ","5660035","ｵｵｻｶﾌ","ｾｯﾂｼ","ﾂﾙﾉ","大阪府","摂津市","鶴野","0","0","1","0","0","0"
"27224","566  ","5660062","ｵｵｻｶﾌ","ｾｯﾂｼ","ﾄﾘｶｲｶﾐ","大阪府","摂津市","鳥飼上","0","0","1","0","0","0"
"27224","566  ","5660064","ｵｵｻｶﾌ","ｾｯﾂｼ","ﾄﾘｶｲﾅｶ","大阪府","摂津市","鳥飼中","0","0","1","0","0","0"
"27224","566  ","5660071","ｵｵｻｶﾌ","ｾｯﾂｼ","ﾄﾘｶｲｼﾓ","大阪府","摂津市","鳥飼下","0","0","1","0","0","0"
"27224","566  ","5660065","ｵｵｻｶﾌ","ｾｯﾂｼ","ﾄﾘｶｲｼﾝﾏﾁ","大阪府","摂津市","鳥飼新町","0","0","1","0","0","0"
"27224","566  ","5660053","ｵｵｻｶﾌ","ｾｯﾂｼ","ﾄﾘｶｲﾉﾉ","大阪府","摂津市","鳥飼野々","0","0","1","0","0","0"
